# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 19.305882303964385,1.4512752131055227,2.3927058669149295,-177.18859511771075,0.774358087354513,-2.000000000000644,0.6313427041209322,-87.80933578726757,28.061066664483445,-1.5489363274561374
 19.309661399062136,1.4483668961691663,2.3925576498746253,-177.0825496782413,0.7667998971590113,-1.9999999999995592,0.6530120742288531,-87.81518936494939,28.741330454361208,-1.5630805130863978
 19.313427071780833,1.4454975645055952,2.3924059849370476,-176.9743192342503,0.7592685517216207,-1.9999999999994693,0.6755828091552623,-87.82107541459465,29.44314231473322,-1.5771047664460072
 19.31717925886388,1.4426669713725773,2.392250893924332,-176.86384305597258,0.7517641775555238,-2.000000000000148,0.69909892261167,-87.82699300672792,30.167343563016804,-1.5910075033814897
 19.320917896269556,1.4398748700278792,2.3920923986586127,-176.75105829689807,0.7442869027441729,-2.000000000000178,0.723606888197137,-87.83294120689277,30.914814257321144,-1.6047871580058832
 19.324642919165505,1.4371210137292687,2.391930520962024,-176.6358999059655,0.7368368569522709,-2.000000000000894,0.749155795173651,-87.83891907579947,31.68647527694722,-1.6184421824268882
 19.328354261923963,1.4344051557345125,2.391765282656701,-176.5183005354054,0.729414171435353,-2.0000000000009273,0.7757975119632863,-87.8449256694732,32.483290454687626,-1.6319710465328272
 19.332051858117726,1.4317270493013778,2.391596705564778,-176.39819044425923,0.7220189790478243,-2.0000000000004503,0.8035868635785699,-87.85096003940319,33.306268842084464,-1.645372237645771
 19.33573564051701,1.4290864476876317,2.39142481150839,-176.27549739731288,0.7146514142492552,-1.9999999999995177,0.8325818191991644,-87.8570212326925,34.156467148145666,-1.6586442600805646
 19.339405541087267,1.426483104151042,2.391249622309671,-176.15014655904798,0.7073116131087469,-1.9999999999994251,0.862843694704424,-87.86310829220842,35.03499223283955,-1.6717856346803819
